,state,date,总人口,累积测试人数,每1000人中累积测试人数,总计测试人数增长,累积测试阳性,阳性测试增长,累积测试阴性,累积阳性概率,累积死亡人数,每100000中死亡人数,死亡增长
3696,Florida,2021/2/13,21299325,20447964,960.0287333,104841,1788827,7377,8816214,8.748191262,29179,136.99,118
3697,Florida,2021/2/14,21299325,20525810,963.6835909,77846,1794155,5328,8840672,8.740970515,29275,137.45,96
3698,Florida,2021/2/15,21299325,20575446,966.0139934,49636,1797728,3573,8855691,8.737249244,29434,138.19,159
3699,Florida,2021/2/16,21299325,20666077,970.2691048,90631,1803893,6165,8881123,8.728763567,29659,139.25,225
3700,Florida,2021/2/17,21299325,20769797,975.1387427,103720,1811078,7185,8909885,8.719767458,29824,140.02,165
3701,Florida,2021/2/18,21299325,20843123,978.581387,73326,1816108,5030,8929261,8.713224021,29990,140.8,166
3702,Florida,2021/2/19,21299325,20944479,983.3400354,101356,1822644,6536,8956962,8.702264688,30214,141.85,224
3703,Florida,2021/2/20,21299325,21059797,988.7541976,115318,1829773,7129,8989547,8.688464566,30339,142.44,125
3704,Florida,2021/2/21,21299325,21132651,992.1746816,72854,1834708,4935,9012223,8.681863908,30434,142.89,95
3705,Florida,2021/2/22,21299325,21187430,994.7465471,54779,1838745,4037,9029719,8.67847115,30595,143.64,161
3706,Florida,2021/2/23,21299325,21264199,998.3508398,76769,1844228,5483,9051605,8.672924854,30749,144.37,154
3707,Florida,2021/2/24,21299325,21369597,1003.299259,105398,1851151,6923,9080964,8.662545204,30878,144.97,129
3708,Florida,2021/2/25,21299325,21488105,1008.863192,118508,1857670,6519,9110793,8.645108538,31018,145.63,140
3709,Florida,2021/2/26,21299325,21593623,1013.817245,105518,1863453,5783,9137648,8.629644965,31162,146.31,144
3710,Florida,2021/2/27,21299325,21684345,1018.076629,90722,1868769,5316,9162962,8.618056022,31280,146.86,118
3711,Florida,2021/2/28,21299325,21761798,1021.713036,77453,1874154,5385,9185534,8.612128465,31406,147.45,126
3712,Florida,2021/3/1,21299325,21784686,1022.787624,22888,1875818,1664,9192789,8.610718557,31556,148.15,150
3713,Florida,2021/3/2,21299325,21901603,1028.276859,116917,1882865,7047,9225981,8.596927814,31696,148.81,140
3714,Florida,2021/3/3,21299325,21975593,1031.750678,73990,1888725,5860,9243230,8.594648618,31829,149.44,133
3715,Florida,2021/3/4,21299325,22079838,1036.644964,104245,1894722,5997,9269680,8.581231438,31955,150.03,126
3716,Florida,2021/3/5,21299325,22186763,1041.665076,106925,1900598,5876,9296590,8.566360041,32093,150.68,138
3717,Florida,2021/3/6,21299325,22274583,1045.788212,87820,1905185,4587,9319872,8.5531792,32200,151.18,107
3718,Florida,2021/3/7,21299325,22339182,1048.821125,64599,1909209,4024,9339038,8.546458863,32266,151.49,66
3719,Georgia,2020/3/4,10519475,0,0,0,2,0,-2,inf,0,0,0
3720,Georgia,2020/3/5,10519475,0,0,0,2,0,-2,inf,0,0,0
3721,Georgia,2020/3/6,10519475,0,0,0,2,0,-2,inf,0,0,0
3722,Georgia,2020/3/7,10519475,0,0,0,6,4,-6,inf,0,0,0
3723,Georgia,2020/3/8,10519475,0,0,0,7,1,-7,inf,0,0,0
3724,Georgia,2020/3/9,10519475,6,0.000570371,6,12,5,-6,200,0,0,0
3725,Georgia,2020/3/10,10519475,29,0.002756792,23,17,5,12,58.62068966,0,0,0
3726,Georgia,2020/3/11,10519475,44,0.004182718,15,22,5,22,50,0,0,0
3727,Georgia,2020/3/12,10519475,81,0.007700004,37,31,9,50,38.27160494,0,0,0
3728,Georgia,2020/3/13,10519475,336,0.031940757,255,42,11,294,12.5,1,0.01,1
3729,Georgia,2020/3/14,10519475,466,0.044298789,130,66,24,400,14.16309013,1,0.01,0
3730,Georgia,2020/3/15,10519475,707,0.067208677,241,99,33,608,14.00282885,1,0.01,0
3731,Georgia,2020/3/16,10519475,959,0.091164245,252,121,22,838,12.6173097,1,0.01,0
3732,Georgia,2020/3/17,10519475,1500,0.142592667,541,146,25,1354,9.733333333,1,0.01,0
3733,Georgia,2020/3/18,10519475,1866,0.177385278,366,197,51,1669,10.55734191,1,0.01,0
3734,Georgia,2020/3/19,10519475,2468,0.234612469,602,287,90,2181,11.62884927,10,0.1,9
3735,Georgia,2020/3/20,10519475,3115,0.296117439,647,420,133,2695,13.48314607,13,0.12,3
3736,Georgia,2020/3/21,10519475,3981,0.378440939,866,507,87,3474,12.73549359,14,0.13,1
3737,Georgia,2020/3/22,10519475,4762,0.452684188,781,600,93,4162,12.59974801,23,0.22,9
3738,Georgia,2020/3/23,10519475,5959,0.566473137,1197,772,172,5187,12.95519382,25,0.24,2
3739,Georgia,2020/3/24,10519475,6806,0.646990463,847,1026,254,5780,15.07493388,32,0.3,7
3740,Georgia,2020/3/25,10519475,9307,0.88473997,2501,1247,221,8060,13.39851725,40,0.38,8
3741,Georgia,2020/3/26,10519475,9962,0.947005435,655,1525,278,8437,15.30817105,48,0.46,8
3742,Georgia,2020/3/27,10519475,11021,1.047675858,1059,2001,476,9020,18.15624716,64,0.61,16
3743,Georgia,2020/3/28,10519475,14080,1.338469838,3059,2366,365,11714,16.80397727,69,0.66,5
3744,Georgia,2020/3/29,10519475,14629,1.390658754,549,2651,285,11978,18.12153941,80,0.76,11
3745,Georgia,2020/3/30,10519475,16225,1.542377352,1596,2809,158,13416,17.31278891,87,0.83,7
3746,Georgia,2020/3/31,10519475,19910,1.892680005,3685,3929,1120,15981,19.73380211,111,1.06,24
3747,Georgia,2020/4/1,10519475,20338,1.933366447,428,4638,709,15700,22.80460222,139,1.32,28
3748,Georgia,2020/4/2,10519475,22970,2.183569047,2632,5348,710,17622,23.28254245,163,1.55,24
3749,Georgia,2020/4/3,10519475,25286,2.403732125,2316,5831,483,19455,23.06019141,184,1.75,21
3750,Georgia,2020/4/4,10519475,26337,2.503642054,1051,6160,329,20177,23.38914835,201,1.91,17
3751,Georgia,2020/4/5,10519475,27941,2.656121147,1604,6647,487,21294,23.78941341,211,2.01,10
3752,Georgia,2020/4/6,10519475,31350,2.980186749,3409,7314,667,24036,23.33014354,229,2.18,18
3753,Georgia,2020/4/7,10519475,37997,3.612062389,6647,8818,1504,29179,23.2070953,329,3.13,100
3754,Georgia,2020/4/8,10519475,40999,3.897437847,3002,9901,1083,31098,24.1493695,362,3.44,33
3755,Georgia,2020/4/9,10519475,44828,4.261429396,3829,10566,665,34262,23.57009012,379,3.6,17
3756,Georgia,2020/4/10,10519475,46188,4.390713415,1360,11483,917,34705,24.86143587,416,3.95,37
3757,Georgia,2020/4/11,10519475,51769,4.921253199,5581,12159,676,39610,23.48702892,428,4.07,12
3758,Georgia,2020/4/12,10519475,56613,5.381732453,4844,12452,293,44161,21.99494816,433,4.12,5
3759,Georgia,2020/4/13,10519475,57089,5.42698186,476,13315,863,43774,23.32323215,464,4.41,31
3760,Georgia,2020/4/14,10519475,61808,5.875578392,4719,14223,908,47585,23.01158426,501,4.76,37
3761,Georgia,2020/4/15,10519475,65232,6.20106992,3424,14987,764,50245,22.97492028,552,5.25,51
3762,Georgia,2020/4/16,10519475,69766,6.632080023,4534,15669,682,54097,22.45936416,587,5.58,35
3763,Georgia,2020/4/17,10519475,71686,6.814598637,1920,17194,1525,54492,23.98515749,650,6.18,63
3764,Georgia,2020/4/18,10519475,79350,7.543152106,7664,17669,475,61681,22.26717076,673,6.4,23
3765,Georgia,2020/4/19,10519475,83327,7.921212798,3977,18301,632,65026,21.96286918,687,6.53,14
3766,Georgia,2020/4/20,10519475,87423,8.310585842,4096,18947,646,68476,21.67278634,733,6.97,46
3767,Georgia,2020/4/21,10519475,92422,8.785799672,4999,19881,934,72541,21.51111207,799,7.6,66
3768,Georgia,2020/4/22,10519475,94071,8.942556544,1649,20740,859,73331,22.04717713,836,7.95,37
3769,Georgia,2020/4/23,10519475,100979,9.599243308,6908,21512,772,79467,21.30343933,872,8.29,36
3770,Georgia,2020/4/24,10519475,107085,10.17969053,6106,22147,635,84938,20.68170145,892,8.48,20
3771,Georgia,2020/4/25,10519475,121027,11.50504184,13942,22695,548,98332,18.75201401,904,8.59,12
3772,Georgia,2020/4/26,10519475,124429,11.82844201,3402,23401,706,101028,18.80670905,912,8.67,8
3773,Georgia,2020/4/27,10519475,136179,12.9454179,11750,23913,512,112266,17.55997621,971,9.23,59
3774,Georgia,2020/4/28,10519475,139914,13.30047365,3735,24615,702,115299,17.59294995,1026,9.75,55
3775,Georgia,2020/4/29,10519475,145225,13.80534675,5311,25623,1008,119602,17.6436564,1093,10.39,67
3776,Georgia,2020/4/30,10519475,161181,15.32215248,15956,26155,532,135026,16.22709873,1120,10.65,27
3777,Georgia,2020/5/1,10519475,166062,15.78614902,4881,27270,1115,138792,16.42157748,1154,10.97,34
3778,Georgia,2020/5/2,10519475,172523,16.40034317,6461,28306,1036,144217,16.40708775,1174,11.16,20
3779,Georgia,2020/5/3,10519475,172968,16.44264566,445,28602,296,144366,16.53600666,1177,11.19,3
3780,Georgia,2020/5/4,10519475,185541,17.6378574,12573,29368,766,156173,15.82830749,1222,11.62,45
3781,Georgia,2020/5/5,10519475,190322,18.09234776,4781,29711,343,160611,15.61091203,1288,12.24,66
3782,Georgia,2020/5/6,10519475,199225,18.93868278,8903,30696,985,168529,15.40770486,1311,12.46,23
3783,Georgia,2020/5/7,10519475,209510,19.91639317,10285,31439,743,178071,15.0059663,1336,12.7,25
3784,Georgia,2020/5/8,10519475,214344,20.3759218,4834,32106,667,182238,14.97872579,1377,13.09,41
3785,Georgia,2020/5/9,10519475,219147,20.83250352,4803,32532,426,186615,14.84483018,1400,13.31,23
3786,Georgia,2020/5/10,10519475,224474,21.33889762,5327,33441,909,191033,14.8974937,1405,13.36,5
3787,Georgia,2020/5/11,10519475,234892,22.32925122,10418,33927,486,200965,14.44365921,1441,13.7,36
3788,Georgia,2020/5/12,10519475,245165,23.30582087,10273,34635,708,210530,14.12722044,1461,13.89,20
3789,Georgia,2020/5/13,10519475,250862,23.84738782,5697,35332,697,215530,14.08423755,1505,14.31,44
3790,Georgia,2020/5/14,10519475,261860,24.89287726,10998,35858,526,226002,13.69357672,1527,14.52,22
3791,Georgia,2020/5/15,10519475,275764,26.21461622,13904,36681,823,239083,13.30159122,1557,14.8,30
3792,Georgia,2020/5/16,10519475,300697,28.58479154,24933,37147,466,263550,12.35363173,1592,15.13,35
3793,Georgia,2020/5/17,10519475,308931,29.36753022,8234,37701,554,271230,12.20369597,1606,15.27,14
3794,Georgia,2020/5/18,10519475,318260,30.25436155,9329,38081,380,280179,11.96537422,1642,15.61,36
3795,Georgia,2020/5/19,10519475,322427,30.65048398,4167,38721,640,283706,12.00923,1664,15.82,22
3796,Georgia,2020/5/20,10519475,338911,32.21748234,16484,39647,926,299264,11.69835148,1687,16.04,23
3797,Georgia,2020/5/21,10519475,339388,32.2628268,477,40405,758,298983,11.90525298,1754,16.67,67
3798,Georgia,2020/5/22,10519475,349383,33.21296928,9995,41218,813,308165,11.7973685,1785,16.97,31
3799,Georgia,2020/5/23,10519475,362562,34.46578845,13179,42132,914,320430,11.62063316,1811,17.22,26
3800,Georgia,2020/5/24,10519475,379225,36.04980287,16663,42838,706,336387,11.29619619,1824,17.34,13
3801,Georgia,2020/5/25,10519475,400562,38.07813603,21337,43344,506,357218,10.82079678,1830,17.4,6
3802,Georgia,2020/5/26,10519475,404234,38.42720288,3672,43730,386,360504,10.81799156,1871,17.79,41
3803,Georgia,2020/5/27,10519475,411758,39.1424477,7524,44421,691,367337,10.78813284,1907,18.13,36
3804,Georgia,2020/5/28,10519475,419208,39.85065795,7450,45070,649,374138,10.75122612,1962,18.65,55
3805,Georgia,2020/5/29,10519475,428319,40.71676581,9111,45670,600,382649,10.66261361,1974,18.77,12
3806,Georgia,2020/5/30,10519475,436903,41.53277611,8584,46286,616,390617,10.59411357,2003,19.04,29
3807,Georgia,2020/5/31,10519475,467464,44.43795912,30561,46986,700,420478,10.05125528,2042,19.41,39
3808,Georgia,2020/6/1,10519475,467729,44.46315049,265,47618,632,420111,10.18068155,2074,19.72,32
3809,Georgia,2020/6/2,10519475,474222,45.08038662,6493,48207,589,426015,10.16549211,2102,19.98,28
3810,Georgia,2020/6/3,10519475,482647,45.8812821,8425,48894,687,433753,10.13038515,2123,20.18,21
3811,Georgia,2020/6/4,10519475,496271,47.17640377,13624,49847,953,446424,10.04431047,2147,20.41,24
3812,Georgia,2020/6/5,10519475,507819,48.27417718,11548,50621,774,457198,9.968315482,2174,20.67,27
3813,Georgia,2020/6/6,10519475,522889,49.70675818,15070,51309,688,471580,9.81259885,2174,20.67,0
3814,Georgia,2020/6/7,10519475,534896,50.84816495,12007,51898,589,482998,9.702446831,2180,20.72,6
3815,Georgia,2020/6/8,10519475,544412,51.75277283,9516,52497,599,491915,9.642880759,2208,20.99,28
3816,Georgia,2020/6/9,10519475,551456,52.422388,7044,53249,752,498207,9.656074102,2285,21.72,77
3817,Georgia,2020/6/10,10519475,565221,53.73091338,13765,53980,731,511241,9.550246718,2329,22.14,44
3818,Georgia,2020/6/11,10519475,578464,54.98981651,13243,54973,993,523491,9.503270731,2375,22.58,46
3819,Georgia,2020/6/12,10519475,585957,55.70211441,7493,55783,810,530174,9.519981842,2418,22.99,43
3820,Georgia,2020/6/13,10519475,599211,56.96206322,13254,56801,1018,542410,9.479298611,2446,23.25,28
3821,Georgia,2020/6/14,10519475,614997,58.46270845,15786,57681,880,557316,9.379070142,2451,23.3,5
3822,Georgia,2020/6/15,10519475,624586,59.37425584,9589,58414,733,566172,9.352435053,2494,23.71,43
3823,Georgia,2020/6/16,10519475,628804,59.77522643,4218,59078,664,569726,9.395296468,2529,24.04,35
3824,Georgia,2020/6/17,10519475,644257,61.24421608,15453,60030,952,584227,9.317710168,2575,24.48,46
3825,Georgia,2020/6/18,10519475,656956,62.45140561,12699,60912,882,596044,9.271853823,2605,24.76,30
3826,Georgia,2020/6/19,10519475,663516,63.07501087,6560,62009,1097,601507,9.345516913,2636,25.06,31
3827,Georgia,2020/6/20,10519475,688134,65.41524173,24618,63809,1800,624325,9.272757922,2642,25.12,6
3828,Georgia,2020/6/21,10519475,697841,66.33800641,9707,64701,892,633140,9.271596252,2643,25.12,1
3829,Georgia,2020/6/22,10519475,707549,67.26086616,9708,65928,1227,641621,9.317799898,2648,25.17,5
3830,Georgia,2020/6/23,10519475,730785,69.46972164,23236,67678,1750,663107,9.261000157,2688,25.55,40
3831,Georgia,2020/6/24,10519475,742758,70.60789631,11973,69381,1703,673377,9.340996664,2698,25.65,10
3832,Georgia,2020/6/25,10519475,757448,72.00435383,14690,71095,1714,686353,9.386122876,2745,26.09,47
3833,Georgia,2020/6/26,10519475,770552,73.25004337,13104,72995,1900,697557,9.473079039,2770,26.33,25
3834,Georgia,2020/6/27,10519475,789337,75.03577888,18785,74985,1990,714352,9.499744722,2776,26.39,6
3835,Georgia,2020/6/28,10519475,806462,76.66371183,17125,77210,2225,729252,9.573916688,2778,26.41,2
3836,Georgia,2020/6/29,10519475,822641,78.20171634,16179,79417,2207,743224,9.653907354,2784,26.47,6
3837,Georgia,2020/6/30,10519475,833733,79.25614159,11092,81291,1874,752442,9.750243783,2805,26.66,21
3838,Georgia,2020/7/1,10519475,855625,81.33723403,21892,84237,2946,771388,9.845084003,2827,26.87,22
3839,Georgia,2020/7/2,10519475,884018,84.03632311,28393,87709,3472,796309,9.921630555,2849,27.08,22
3840,Georgia,2020/7/3,10519475,902430,85.78660057,18412,90493,2784,811937,10.02770298,2856,27.15,7
3841,Georgia,2020/7/4,10519475,928215,88.23776852,25785,93319,2826,834896,10.0535975,2857,27.16,1
3842,Georgia,2020/7/5,10519475,951510,90.45223264,23295,95516,2197,855994,10.03836008,2860,27.19,3
3843,Georgia,2020/7/6,10519475,964590,91.6956407,13080,97064,1548,867526,10.06272095,2878,27.36,18
3844,Georgia,2020/7/7,10519475,985913,93.722643,21323,100470,3406,885443,10.19055434,2899,27.56,21
3845,Georgia,2020/7/8,10519475,1007523,95.77692803,21610,103890,3420,903633,10.31142713,2922,27.78,23
3846,Georgia,2020/7/9,10519475,1027387,97.66523519,19864,106727,2837,920660,10.38819841,2930,27.85,8
3847,Georgia,2020/7/10,10519475,1054725,100.2640341,27338,111211,4484,943514,10.54407547,2965,28.19,35
3848,Georgia,2020/7/11,10519475,1072973,101.9987214,18248,114401,3190,958572,10.66205767,2996,28.48,31
3849,Georgia,2020/7/12,10519475,1091670,103.7760915,18697,116926,2525,974744,10.71074592,3001,28.53,5
3850,Georgia,2020/7/13,10519475,1116589,106.1449359,24919,120569,3643,996020,10.7979749,3026,28.77,25
3851,Georgia,2020/7/14,10519475,1140761,108.4427692,24172,123963,3394,1016798,10.86669337,3054,29.03,28
3852,Georgia,2020/7/15,10519475,1165251,110.7708322,24490,127834,3871,1037417,10.97051193,3091,29.38,37
3853,Georgia,2020/7/16,10519475,1190112,113.1341631,24861,131275,3441,1058837,11.03047444,3104,29.51,13
3854,Georgia,2020/7/17,10519475,1211135,115.1326468,21023,135183,3908,1075952,11.16167892,3132,29.77,28
3855,Georgia,2020/7/18,10519475,1244571,118.3111324,33436,139872,4689,1104699,11.23857136,3168,30.12,36
3856,Georgia,2020/7/19,10519475,1272839,120.9983388,28268,143123,3251,1129716,11.24439147,3173,30.16,5
3857,Georgia,2020/7/20,10519475,1289281,122.5613446,16442,145575,2452,1143706,11.29117702,3176,30.19,3
3858,Georgia,2020/7/21,10519475,1311317,124.6561259,22036,148988,3413,1162329,11.36170735,3254,30.93,78
3859,Georgia,2020/7/22,10519475,1333343,126.7499566,22026,152302,3314,1181041,11.42256719,3335,31.7,81
3860,Georgia,2020/7/23,10519475,1353907,128.704807,20564,156588,4286,1197319,11.56563929,3360,31.94,25
3861,Georgia,2020/7/24,10519475,1400793,133.1618736,46886,161401,4813,1239392,11.5221164,3442,32.72,82
3862,Georgia,2020/7/25,10519475,1431688,136.0988072,30895,165188,3787,1266500,11.53798872,3495,33.22,53
3863,Georgia,2020/7/26,10519475,1455060,138.3205911,23372,167953,2765,1287107,11.54268552,3498,33.25,3
3864,Georgia,2020/7/27,10519475,1479028,140.5990318,23968,170843,2890,1308185,11.55103216,3509,33.36,11
3865,Georgia,2020/7/28,10519475,1513883,143.9124101,34855,175052,4209,1338831,11.56311287,3563,33.87,54
3866,Georgia,2020/7/29,10519475,1540024,146.39742,26141,178323,3271,1361701,11.57923513,3642,34.62,79
3867,Georgia,2020/7/30,10519475,1569597,149.208682,29573,182286,3963,1387311,11.61355431,3671,34.9,29
3868,Georgia,2020/7/31,10519475,1604130,152.4914504,34533,186352,4066,1417778,11.61701358,3752,35.67,81
3869,Georgia,2020/8/1,10519475,1626144,154.5841404,22014,190012,3660,1436132,11.68482004,3825,36.36,73
3870,Georgia,2020/8/2,10519475,1654911,157.3187825,28767,193177,3165,1461734,11.67295401,3840,36.5,15
3871,Georgia,2020/8/3,10519475,1676684,159.3885626,21773,195435,2258,1481249,11.65604252,3842,36.52,2
3872,Georgia,2020/8/4,10519475,1695845,161.2100414,19161,197948,2513,1497897,11.67252903,3921,37.27,79
3873,Georgia,2020/8/5,10519475,1726701,164.1432676,30856,201713,3765,1524988,11.68198779,3984,37.87,63
3874,Georgia,2020/8/6,10519475,1751975,166.545859,25274,204895,3182,1547080,11.69508697,4026,38.27,42
3875,Georgia,2020/8/7,10519475,1775573,168.7891268,23598,209004,4109,1566569,11.77107334,4117,39.14,91
3876,Georgia,2020/8/8,10519475,1815434,172.5783844,39861,213427,4423,1602007,11.75625222,4186,39.79,69
3877,Georgia,2020/8/9,10519475,1847577,175.6339551,32143,216596,3169,1630981,11.72324618,4199,39.92,13
3878,Georgia,2020/8/10,10519475,1869612,177.7286414,22035,219025,2429,1650587,11.71499755,4229,40.2,30
3879,Georgia,2020/8/11,10519475,1898217,180.4478836,28605,222588,3563,1675629,11.72616197,4351,41.36,122
3880,Georgia,2020/8/12,10519475,1914434,181.9895004,16217,226153,3565,1688281,11.81304762,4456,42.36,105
3881,Georgia,2020/8/13,10519475,1943875,184.7882142,29441,228668,2515,1715207,11.7635136,4538,43.14,82
3882,Georgia,2020/8/14,10519475,1971194,187.385207,27319,231895,3227,1739299,11.76418962,4573,43.47,35
3883,Georgia,2020/8/15,10519475,1988066,188.9890893,16872,235168,3273,1752898,11.82898354,4669,44.38,96
3884,Georgia,2020/8/16,10519475,2005273,190.6248173,17207,237030,1862,1768243,11.82033568,4702,44.7,33
